industry_code	product_code	product_name
3824	#411     	Speedometers for motor vehicles
3824	#498     	Other motor vehicle indicating instruments (fuel level, oil pressure, etc.)
3824	#M       	Miscellaneous receipts
3824	#P       	Primary products
3824	#S       	Secondary products
3824	#Z89     	Resales
3824	3825S    	Instruments to measure electricity
3825	#        	Electrical measuring and integrating instruments
3825	#1       	Electrical integrating instruments
3825	#112     	Watt-hour meters, AC single phase (except combined types)
3825	#115     	Watt-hour meters, AC polyphase
3825	#135     	Demand meters, AC and combined demand and watt-hour or watt-hour and time switch meters
3825	#161     	Parts for integrating meters sold separately and integrating-meter test equipment
3825	#2       	Test equipment for electrical, radio and communication circuits, and motors
3825	#21      	Voltage, current, resistance, power and energy testing and measuring equipment
3825	#21128   	Digital and digital/analog electronic multimeters
3825	#21129   	Analog electronic multimeters
3825	#21139   	Electrical multimeters
3825	#21213   	Digital, electronic (voltmeters, ammeters)
3825	#21221   	Analog electronic
3825	#21222   	Electrical
3825	#213     	Power and energy testing eqpt. (except integrating meters)
3825	#21A     	Multimeters
3825	#21A1    	Analog multimeters, electronic and all electrical multimeters
3825	#21B     	Other voltage, current or resistance measuring equipment (except panel meters)
3825	#21B1    	Analog electronic and electrical, except panel
3825	#21C     	Power and energy test and measurement equipment
3825	#22169   	Frequency meters under 890 megahertz
3825	#2221    	Oscilloscopes
3825	#2222    	Other waveform measuring equipment (including spectrum analyzers & low frequency oscillographs
3825	#22357   	Radio frequency (20 kilohertz to 890 megahertz)
3825	#22359   	Microwave (890 megagertz and above)
3825	#22481   	Electronic
3825	#22A     	Frequency or time interval measuring or counting equipment
3825	#22B     	Waveform measuring and analyzing equipment
3825	#22C     	Signal generating equipment
3825	#22D     	Field strength and intensity measuring equipment
3825	#24      	Multiple function test equipment
3825	#241     	Other combination and group test sets
3825	#24465   	Automatic semiconductor test equipment
3825	#245     	Equipment and subassembly test equipment (including loaded printed circuit board testers)
3825	#24A     	Component part test sets
3825	#25539   	Internal combustion engine characteristics testing and analysis equipment
3825	#26      	Other test and analysis equipment and associated devices
3825	#26652   	Microwave test equipment n.e.c.
3825	#26672   	Standards and calibration equipment for testing and measuring instruments
3825	#26682   	Associated devices for test and measurement equipment (probes, decade boxes, shunts)
3825	#26692   	Network analysers & other communication test equipment
3825	#26693   	Logic test, development & analysis equipment
3825	#26698   	Other test equipment, not elsewhere classified
3825	#26699   	Parts for test equipment
3825	#2C      	Automatic test and measurement equipment
3825	#2C1     	Combination and/or group test sets
3825	#2C1____A	Combination and/or group test sets
3825	#2C2     	Semiconductor component test equipment
3825	#2C3     	Other automatic test and measurement equipment
3825	#2D      	Communications test equipment
3825	#2E      	Other test equipment for electric circuits and motors, including parts
3825	#3       	Instruments for measuring electricity
3825	#31      	Panel meters
3825	#31108   	Digital and analog with LED, LCD or neon gas discharge readout
3825	#312     	Analog, conventional indicator movement, generally + or - 2% accuracy
3825	#31212   	AC types
3825	#31213   	DC types (including rectifier anad self-contained thermocouple types)
3825	#31666   	All other panel meters including motor vehicle, ruggedized, and instrument relay types
3825	#32      	Other indicating instruments except panel
3825	#327     	Other indicating instruments including switchboard and portable, cased or uncased
3825	#36      	Electrical recording instruments
3825	#367     	Oscillographic, pen and stylus types
3825	#368     	Other electrical recording instr (except potentiometer & bridge self balancing types)
3825	#37      	Miscellaneous electrical measuring instruments and parts
3825	#M       	Miscellaneous receipts
3825	#P       	Primary products
3825	#S       	Secondary products
3825	#XY9     	Contract work and other miscellaneous receipts
3825	#Z89     	Resales
3826	#        	Laboratory analytical instruments
3826	#1       	Non-clinical laboratory analytical instruments, incl. parts and accessories
3826	#11      	Chromatography instruments, excl. amino acid analyzers and industrial process type
3826	#111     	Gas chromatography instruments
3826	#112     	Liquid chromatography instruments
3826	#11201   	HPLC instruments
3826	#12      	Spectrophotometry and colorimetry instruments, excl. X-ray type
3826	#122     	Optical emission, incl. laser & ICP
3826	#123     	Infrared instruments, incl. Fourier transform types
3826	#124     	UV and visible instruments, incl colorimeters
3826	#131     	Mass spectroscopy instruments, excl SIMS type
3826	#14      	Spectroscopy, microscopy, and X-ray crystallography instruments, n.e.c.
3826	#141     	X-ray fluorescence and diffraction instruments
3826	#15      	Other non-clinical laboratory instruments
3826	#152     	Electrophoresis & other electrochemical analysis instruments
3826	#154     	Thermal analysis instruments
3826	#159     	All other non-clinical laboratory analytical instruments
3826	#199     	Parts and accessories for non-clinical instruments, n.e.c.
3826	#2       	Clinical laboratory instruments
3826	#209     	Other clinical laboratory instruments
3826	#219     	Parts and accessories for clinical instruments
3826	#3       	Laboratory analytical instruments
3826	#31      	Chromatographic instruments
3826	#32      	Spectrophotmetric instruments, incl spectroscopy instruments
3826	#34      	Clinical laboratory instrumentation
3826	#35      	Other analytical instruments, including parts, components, and accessories
3826	#M       	Miscellaneous receipts
3826	#P       	Primary products
3826	#S       	Secondary products
3826	#SS      	Secondary products
3826	#XY9     	Contract work and other miscellaneous receipts
3826	#Z89     	Resales
3827	#        	Optical instruments and lenses
3827	#1       	Sighting, tracking and fire-control equipment
3827	#2       	Binoculars and astronomical instruments
3827	#3       	Other optical instruments
3827	#312     	Optical test and inspection equipment, incl. standard sources, modulators, comparators, etc.
3827	#319     	Other optical instruments (including optical alignment and display instruments)
3827	#349     	Parts and accessories for other optical instruments, excluding components classified elsewhere
3827	#4       	Optical components, including lenses, filters, mirrors, etc.
3827	#417     	Filters, filter parts, and accessories for filters
3827	#421     	Unmounted optical lenses
3827	#422     	Mounted optical lenses
3827	#42209   	Other mounted lenses
3827	#5       	Optical instruments and lenses, n.e.c.
3827	#51      	Binoculars and astronomical instruments
3827	#52      	Other optical instruments and lenses (excl. sighting, tracking, and fire-control
3827	#M       	Miscellaneous receipts
3827	#P       	Primary products
3827	#S       	Secondary products
3827	#Z89     	Resales
3829	#        	Measuring and controlling devices, not elsewhere classified
3829	#1       	Aircraft engine instruments
3829	#145     	Temperature sensors, transmitters, and displays
3829	#148     	Pressure ratio and pressure and vacuum sensors, transmitters, displays and controls
3829	#149     	Fuel & oil flow rate & quantity sensors, transmitters, displays & controls incl densitometers
3829	#198     	All other aircraft engine instruments, parts, and components, except flight
3829	#2       	Physical properties and kinematic testing equipment
3829	#229     	Physical properties testing equipment incl. hardness, stress, torsion, wear, strength & simila
3829	#22932   	For testing of metals
3829	#22933   	Electrical and electronic types (including components and parts sold separately)
3829	#22934   	Other testing equipment and parts
3829	#22935   	Other types (including components and parts sold separately)
3829	#253     	Physical properties inspection equipment incl. flaw detection, thickness measuring and similar
3829	#25352   	For testing of metals
3829	#25356   	Other inspection equipment and parts for inspection equipment
3829	#25357   	Electrical and electronic types (including components and parts sold separately)
3829	#25359   	Other types (including components and parts sold separately)
3829	#291     	Kinematic testing and measuring equipment (including components and parts sold separately)
3829	#29192   	Vibration testing and measuring equipment
3829	#29193   	Parts, components, and other kinematic testing equipment, including acceleration types
3829	#3       	Commercial, meteorological, and general purpose instruments
3829	#333     	Other commercial & industrial instruments, except aircraft, incl compasses, altimeters & parts
3829	#4       	Nuclear radiation detection and monitoring equipment
3829	#402     	Radiation detecting elements, including ion chambers and solid state detectors, sold separatel
3829	#403     	Radiation detecting elements, incl. ion chambers and solid state detectors, sold seperately
3829	#405     	Personnel dosimetry, environmental monitoring, nuclear medicine and general purpose instrument
3829	#40502   	Nuclear medicine equipment, including gamma cameras and monitors, portable and stationary
3829	#40509   	Environmental and general purpose instruments, including building survey types
3829	#422     	Pulse analyzers, single and multichannel, including nuclear spectrometers
3829	#439     	Other nuclear radiation detection & monitoring instruments & parts & components sold separatel
3829	#489     	Parts, components, and other detection and monitoring instruments
